Unnamed: 0,Unnamed: 0.1,carat,depth,table,price,x,y,z,color,clarity,label
46750,46750,0.51,63.3,58.0,1800,5.04,5.07,3.2,G,VVS2,Good
27151,27151,2.17,60.4,56.0,17381,8.43,8.36,5.07,I,SI1,Ideal
4669,4669,1.01,63.8,61.0,3671,6.13,6.06,3.89,D,SI2,Good
51370,51370,0.61,62.3,55.0,2366,5.46,5.49,3.41,F,VS1,Ideal
9931,9931,1.11,58.8,59.0,4692,6.8,6.76,3.99,G,SI2,Premium
43231,43231,0.4,61.4,59.0,1397,4.74,4.68,2.89,E,VVS1,Premium
14928,14928,1.34,62.0,57.0,6010,7.12,7.04,4.39,J,VS1,Ideal
11750,11750,1.01,63.3,58.0,5077,6.39,6.37,4.04,E,SI1,Very Good
21162,21162,1.53,61.6,58.0,9322,7.4,7.37,4.55,J,VVS1,Premium
44364,44364,0.56,60.6,57.0,1580,5.33,5.36,3.24,G,VS2,Ideal
11511,11511,1.01,63.2,59.0,5021,6.32,6.36,4.01,G,SI1,Good
5292,5292,0.78,63.2,58.0,3800,5.87,5.81,3.69,D,VS1,Very Good
3272,3272,1.0,63.0,57.0,3360,6.35,6.32,3.99,E,I1,Ideal
53656,53656,0.76,58.8,57.0,2706,6.03,5.98,3.51,D,SI2,Premium
2317,2317,0.7,62.6,55.0,3167,5.66,5.69,3.55,E,VS1,Ideal
7605,7605,0.73,61.9,55.0,4258,5.78,5.81,3.59,D,VS1,Ideal
27030,27030,0.32,61.7,55.0,645,4.39,4.43,2.72,G,VS1,Ideal
28509,28509,0.3,58.8,60.0,673,4.41,4.37,2.58,F,VS2,Premium
26925,26925,2.01,60.8,59.0,16956,8.14,8.2,4.97,E,SI1,Very Good
33940,33940,0.27,62.3,56.0,464,4.15,4.17,2.59,H,VS1,Ideal
3345,3345,0.73,61.6,55.0,3378,5.8,5.82,3.58,H,IF,Ideal
8015,8015,0.92,60.9,57.0,4328,6.33,6.29,3.84,H,VS1,Ideal
9282,9282,1.01,60.9,58.0,4566,6.45,6.49,3.94,E,SI2,Very Good
27825,27825,0.34,60.8,60.0,650,4.53,4.49,2.74,D,SI2,Premium
908,908,0.79,62.7,60.0,2878,5.82,5.89,3.67,F,SI1,Very Good
18851,18851,1.12,61.9,55.0,7727,6.73,6.68,4.15,F,VS2,Ideal
5551,5551,0.9,60.4,59.0,3856,6.24,6.21,3.76,E,SI2,Premium
11654,11654,1.02,60.7,57.0,5055,6.55,6.51,3.97,E,SI1,Ideal
23244,23244,1.31,59.6,61.0,11255,7.23,7.14,4.28,G,VVS2,Premium
22919,22919,1.51,62.5,55.0,10959,7.34,7.29,4.57,H,VS2,Ideal
32020,32020,0.33,60.0,62.0,778,4.47,4.49,2.69,D,VS2,Very Good
30114,30114,0.32,61.8,55.0,720,4.43,4.41,2.73,G,VS2,Ideal
42839,42839,0.41,60.3,56.0,1356,4.85,4.8,2.91,F,VVS1,Ideal
50220,50220,0.7,61.7,61.0,2230,5.67,5.7,3.51,F,SI1,Very Good
39914,39914,0.54,62.9,57.0,1105,5.18,5.21,3.27,I,SI2,Very Good
38983,38983,0.39,61.5,59.0,1053,4.7,4.67,2.88,I,VVS1,Premium
47486,47486,0.57,62.1,56.0,1864,5.29,5.34,3.3,D,VS2,Ideal
14137,14137,1.02,62.8,58.0,5733,6.37,6.41,4.01,D,SI1,Very Good
25355,25355,0.28,59.8,57.0,642,4.28,4.32,2.57,E,VVS2,Very Good
11160,11160,1.02,56.9,62.0,4948,6.64,6.69,3.79,D,SI1,Good
35899,35899,0.32,61.3,54.0,918,4.41,4.47,2.72,G,IF,Ideal
31854,31854,0.3,61.3,57.0,776,4.33,4.31,2.65,H,VVS2,Ideal
4985,4985,1.19,63.4,56.0,3739,6.69,6.56,4.2,G,SI2,Very Good
13049,13049,0.3,62.1,53.6,601,4.28,4.31,2.67,F,VS2,Ideal
4631,4631,0.7,60.6,60.0,3668,5.71,5.75,3.47,D,VS2,Very Good
26024,26024,0.32,61.6,57.0,645,4.38,4.42,2.71,G,VS1,Ideal
12813,12813,1.04,59.6,58.0,5344,6.63,6.55,3.93,H,VS2,Premium
24858,24858,2.02,61.3,58.0,13267,8.09,8.05,4.95,F,SI2,Premium
51394,51394,0.71,62.8,57.0,2368,5.69,5.64,3.56,D,SI2,Premium
40461,40461,0.38,62.5,56.0,1140,4.67,4.64,2.91,D,VS1,Ideal
48559,48559,0.71,62.6,55.0,1991,5.72,5.68,3.57,E,SI2,Ideal
13318,13318,1.01,62.8,57.0,5499,6.37,6.41,4.01,E,SI1,Very Good
49495,49495,1.0,69.9,61.0,2117,6.13,5.86,4.23,J,SI2,Fair
29982,29982,0.43,62.0,55.0,716,4.84,4.87,3.01,I,VS2,Ideal
21991,21991,1.0,62.3,53.0,10058,6.37,6.43,3.99,F,VVS1,Ideal
11818,11818,1.0,64.2,60.0,5093,6.22,6.28,4.01,D,SI1,Good
11632,11632,1.0,63.1,57.0,5051,6.36,6.39,4.02,E,SI1,Very Good
48493,48493,0.66,61.8,56.0,1981,5.6,5.57,3.45,D,VS2,Ideal
29258,29258,0.39,61.5,56.0,698,4.69,4.71,2.89,H,SI1,Ideal
16992,16992,1.01,63.5,58.0,6787,6.36,6.34,4.03,E,VS2,Very Good
38108,38108,0.36,62.1,55.0,1013,4.58,4.54,2.83,E,VS2,Ideal
1309,1309,0.95,63.8,57.0,2956,6.13,6.23,3.94,I,SI2,Good
34959,34959,0.32,62.7,58.0,471,4.33,4.35,2.72,H,VS2,Premium
41114,41114,0.51,60.4,58.0,1195,5.21,5.19,3.14,H,SI1,Premium
8286,8286,1.09,60.0,59.0,4383,6.72,6.77,4.05,H,SI2,Ideal
37330,37330,0.33,63.3,57.0,980,4.44,4.38,2.79,F,VVS1,Very Good
34476,34476,0.38,60.1,56.0,866,4.69,4.72,2.83,E,VS2,Ideal
49437,49437,0.6,60.2,57.0,2109,5.49,5.54,3.32,G,VS1,Ideal
37044,37044,0.34,61.4,55.0,967,4.51,4.54,2.78,D,VS2,Ideal
27350,27350,2.08,62.0,56.0,17916,8.16,8.18,5.06,I,VS2,Ideal
37926,37926,0.23,63.4,61.0,485,3.85,3.91,2.46,E,VVS2,Good
10677,10677,1.21,59.9,59.0,4841,6.92,6.86,4.13,J,VS2,Premium
51694,51694,0.71,59.5,60.0,2400,5.82,5.87,3.48,I,VVS2,Very Good
41426,41426,0.51,63.7,56.0,1227,5.1,5.07,3.24,H,SI1,Good
13395,13395,0.32,61.9,55.0,602,4.4,4.42,2.73,G,VS1,Ideal
40620,40620,0.41,62.1,55.0,1153,4.8,4.77,2.97,E,VS1,Ideal
8702,8702,0.38,61.2,57.0,585,4.67,4.71,2.87,F,SI2,Very Good
4997,4997,0.9,63.9,63.0,3741,6.04,6.07,3.87,I,VVS1,Good
29201,29201,0.33,62.0,58.0,694,4.44,4.46,2.76,I,IF,Very Good
16867,16867,1.07,58.6,60.0,6730,6.76,6.65,3.93,G,VS1,Premium
23108,23108,1.1,62.0,57.0,11132,6.57,6.62,4.09,D,VVS2,Ideal
8509,8509,0.9,60.2,59.0,4424,6.28,6.22,3.76,G,VS2,Premium
33942,33942,0.31,61.1,57.0,464,4.38,4.42,2.69,H,SI1,Ideal
21247,21247,1.26,60.8,55.0,9399,7.02,7.04,4.28,G,VS2,Ideal
19545,19545,1.2,58.4,61.0,8177,6.95,6.91,4.05,G,VS1,Premium
8106,8106,1.15,61.8,57.0,4347,6.73,6.67,4.14,J,SI1,Ideal
51605,51605,0.7,62.4,59.0,2394,5.64,5.55,3.49,I,VS1,Premium
46879,46879,0.53,60.9,60.0,1813,5.22,5.16,3.16,E,VS2,Premium
32857,32857,0.4,61.8,56.0,807,4.74,4.78,2.94,H,VS1,Ideal
18800,18800,1.06,62.9,56.0,7695,6.56,6.6,4.14,G,VVS2,Very Good
28249,28249,0.33,61.9,56.0,666,4.44,4.48,2.76,G,VS1,Ideal
30600,30600,0.3,62.9,58.0,447,4.26,4.29,2.69,D,SI2,Very Good
17958,17958,1.2,59.4,58.0,7258,6.91,6.85,4.09,G,VS2,Premium
39405,39405,0.41,61.8,56.0,1076,4.78,4.74,2.94,G,VVS2,Ideal
49692,49692,0.71,61.1,60.6,2145,5.71,5.74,3.49,I,VS2,Good
14098,14098,1.2,62.4,58.0,5718,6.76,6.79,4.23,H,SI1,Premium
42545,42545,0.58,61.9,58.0,1324,5.31,5.35,3.3,J,VS1,Ideal
11903,11903,1.15,61.1,57.0,5120,6.82,6.77,4.15,F,SI2,Premium
7873,7873,0.9,62.9,58.0,4309,6.06,6.12,3.83,H,VS1,Very Good
6192,6192,0.9,61.1,63.0,3997,6.21,6.17,3.78,D,SI1,Very Good
53260,53260,0.93,62.3,60.0,2647,6.23,6.2,3.87,E,I1,Premium
45550,45550,0.51,61.7,55.0,1687,5.16,5.11,3.17,D,SI1,Ideal
41157,41157,0.52,60.5,62.0,1199,5.15,5.2,3.13,E,SI2,Good
23653,23653,1.51,61.9,59.0,11696,7.29,7.34,4.53,H,VS2,Ideal
38918,38918,0.33,62.1,56.0,1052,4.44,4.41,2.75,G,IF,Ideal
17334,17334,1.15,62.9,58.0,6955,6.7,6.62,4.19,G,VS2,Premium
21687,21687,1.09,61.6,55.0,9786,6.62,6.67,4.09,F,VS1,Ideal
43004,43004,0.52,63.0,55.0,1369,5.13,5.16,3.24,G,VS2,Very Good
18905,18905,1.52,62.0,59.0,7758,7.28,7.31,4.52,J,VS2,Premium
27118,27118,2.35,59.9,58.0,17294,8.68,8.61,5.18,I,SI2,Premium
20935,20935,1.64,62.3,58.0,9144,7.53,7.63,4.72,I,SI1,Very Good
34661,34661,0.31,62.0,55.0,872,4.35,4.33,2.69,E,VS2,Ideal
6128,6128,1.04,61.3,55.0,3984,6.49,6.44,3.96,H,SI1,Ideal
9655,9655,1.01,62.8,58.0,4642,6.38,6.36,4.0,H,SI1,Premium
49295,49295,0.3,62.3,55.1,539,4.29,4.32,2.68,H,VS1,Ideal
44694,44694,0.56,61.6,56.0,1612,5.29,5.33,3.27,H,SI1,Ideal
47970,47970,0.28,64.0,56.0,532,4.14,4.17,2.66,D,VVS2,Very Good
21516,21516,1.12,61.2,58.0,9612,6.7,6.67,4.09,G,IF,Premium
31821,31821,0.41,59.0,58.0,775,4.89,4.87,2.88,F,SI2,Premium
48851,48851,0.56,62.6,58.0,2032,5.28,5.23,3.29,E,VS1,Premium
9949,9949,1.13,55.9,67.0,4695,7.05,6.94,3.9,I,VS2,Fair
35376,35376,0.41,60.5,57.0,899,4.81,4.85,2.92,G,VS1,Very Good
12763,12763,1.21,62.3,55.0,5324,6.81,6.86,4.26,J,VS1,Ideal
50970,50970,0.31,62.4,58.0,544,4.28,4.34,2.69,H,VS1,Very Good
21684,21684,1.56,57.2,62.0,9784,7.72,7.66,4.4,I,VS2,Good
39371,39371,0.5,61.8,63.0,1074,5.05,5.08,3.13,H,VS2,Very Good
48482,48482,0.51,62.0,60.5,1980,5.05,5.08,3.15,E,VVS2,Good
6788,6788,0.96,62.6,60.0,4113,6.32,6.26,3.94,E,SI2,Premium
52857,52857,0.72,62.1,57.0,2578,5.69,5.75,3.55,E,SI1,Very Good
48446,48446,0.51,63.1,58.0,1974,5.11,5.07,3.21,G,VVS2,Very Good
11384,11384,0.34,61.3,57.0,596,4.49,4.52,2.76,I,VVS2,Very Good
38802,38802,0.31,63.1,56.0,1046,4.35,4.33,2.74,G,VVS1,Very Good
22327,22327,1.26,62.2,54.0,10371,6.89,6.98,4.31,G,VS1,Ideal
6704,6704,0.36,61.6,60.0,410,4.54,4.58,2.81,J,SI1,Premium
18217,18217,1.0,61.9,60.0,7392,6.44,6.41,3.98,E,VS1,Premium
3660,3660,0.86,61.9,55.0,3442,6.11,6.14,3.79,G,SI2,Ideal
4827,4827,0.9,61.4,62.0,3704,6.2,6.11,3.78,F,SI2,Premium
26279,26279,2.02,65.5,57.0,15765,7.88,7.96,5.19,I,VS1,Good
24122,24122,2.12,61.4,57.0,12284,8.28,8.24,5.07,H,SI2,Ideal
6229,6229,0.9,58.8,60.0,4004,6.22,6.26,3.67,F,SI1,Good
51318,51318,0.31,61.5,59.0,544,4.33,4.35,2.67,G,VS2,Premium
39944,39944,0.24,65.0,58.0,492,3.89,3.93,2.54,F,VVS2,Good
26157,26157,2.1,59.9,61.0,15474,8.26,8.34,4.97,I,SI1,Very Good
23225,23225,1.24,62.0,55.0,11231,6.95,6.88,4.29,F,VVS2,Premium
50535,50535,0.5,62.4,55.0,2275,5.08,5.11,3.18,E,VVS2,Very Good
52334,52334,0.7,63.8,55.0,2496,5.66,5.59,3.59,G,VS2,Good
22259,22259,1.14,61.1,57.0,10313,6.7,6.76,4.11,G,IF,Ideal
32103,32103,0.33,61.2,58.0,781,4.41,4.44,2.71,D,VS2,Premium
23672,23672,1.16,61.6,55.0,11717,6.85,6.72,4.18,G,VVS1,Premium
36271,36271,0.3,62.3,56.0,477,4.29,4.31,2.68,G,SI1,Ideal
40009,40009,0.41,62.7,56.0,1107,4.78,4.72,2.98,F,VS2,Ideal
37654,37654,0.42,60.6,57.0,992,4.9,4.84,2.95,F,SI1,Ideal
28782,28782,0.37,62.3,56.0,681,4.61,4.64,2.88,D,SI1,Very Good
27411,27411,2.06,62.3,59.0,18005,8.07,8.2,5.07,G,SI2,Very Good
36092,36092,0.32,61.8,56.0,926,4.42,4.45,2.74,F,VVS1,Ideal
42437,42437,0.53,62.9,54.0,1314,5.13,5.17,3.24,D,SI2,Very Good
49480,49480,0.78,63.1,56.0,2116,5.82,5.88,3.69,I,SI1,Good
5750,5750,1.01,64.5,61.0,3895,6.24,6.31,4.05,G,SI2,Good
44126,44126,0.5,62.0,56.0,1559,5.06,5.1,3.15,E,VS2,Ideal
3554,3554,0.74,63.4,55.0,3416,5.76,5.78,3.66,E,VS1,Good
20167,20167,1.05,60.1,57.0,8623,6.58,6.63,3.97,G,VVS1,Ideal
51316,51316,0.31,63.1,56.0,544,4.31,4.37,2.74,G,VS2,Good
43948,43948,0.31,61.6,54.0,516,4.39,4.41,2.71,E,SI1,Ideal
2511,2511,0.73,62.0,57.0,3200,5.73,5.75,3.56,F,VS1,Very Good
2542,2542,0.75,62.8,55.0,3206,5.77,5.79,3.63,E,VS2,Very Good
20006,20006,1.2,62.0,57.0,8545,6.78,6.81,4.21,G,VS1,Ideal
18037,18037,0.35,62.7,57.0,614,4.47,4.52,2.82,E,SI1,Very Good
13094,13094,1.09,61.9,56.0,5421,6.62,6.67,4.09,I,VS2,Ideal
24099,24099,1.51,62.6,57.0,12252,7.31,7.25,4.56,F,SI1,Ideal
3344,3344,1.03,62.0,58.0,3378,6.47,6.52,4.03,J,SI2,Premium
28935,28935,0.3,62.2,59.0,684,4.28,4.31,2.67,G,VVS2,Premium
37599,37599,0.23,61.1,62.0,485,3.92,3.94,2.4,E,VVS2,Very Good
37922,37922,0.23,61.0,58.0,485,3.99,4.01,2.44,E,VVS1,Very Good
19016,19016,1.11,59.4,58.0,7832,6.81,6.75,4.03,F,VS1,Premium
2196,2196,0.9,63.4,62.0,3139,6.0,6.02,3.81,E,SI2,Good
48845,48845,0.53,61.4,56.0,2031,5.2,5.23,3.2,H,VS2,Ideal
40464,40464,0.32,61.8,56.0,1140,4.41,4.39,2.72,D,VVS1,Ideal
16217,16217,1.33,62.5,58.0,6482,7.04,6.97,4.38,H,SI2,Very Good
48311,48311,0.25,62.9,55.0,535,4.01,4.05,2.53,F,VS2,Ideal
3469,3469,0.77,59.3,56.0,3393,5.98,6.03,3.56,F,VS1,Good
51301,51301,0.31,59.3,59.0,544,4.42,4.48,2.64,E,SI1,Premium
7003,7003,1.06,60.9,60.0,4155,6.55,6.52,3.98,D,SI2,Premium
42640,42640,0.5,61.2,56.0,1332,5.18,5.14,3.16,H,VS2,Ideal
21565,21565,1.77,62.7,59.0,9664,7.67,7.66,4.8,G,SI2,Premium
6646,6646,0.79,61.7,56.0,4092,5.94,5.95,3.67,I,VVS2,Ideal
36959,36959,0.32,63.2,56.0,480,4.36,4.31,2.74,J,SI1,Very Good
33911,33911,0.3,62.6,58.0,844,4.28,4.25,2.67,E,VS2,Premium
7832,7832,1.01,63.4,59.0,4299,6.32,6.26,3.99,E,SI2,Very Good
43038,43038,0.5,60.2,63.0,1374,5.12,5.15,3.09,F,SI1,Ideal
7102,7102,1.06,61.3,56.0,4167,6.59,6.55,4.03,I,SI2,Ideal
41366,41366,0.43,60.2,55.0,1220,4.92,4.95,2.97,H,VVS1,Very Good
28912,28912,0.3,61.1,57.0,684,4.32,4.35,2.65,G,VVS2,Ideal
49699,49699,0.7,63.0,56.0,2147,5.61,5.66,3.55,I,SI1,Very Good
15422,15422,1.01,62.9,57.0,6176,6.43,6.39,4.03,G,VS1,Ideal
33935,33935,0.33,61.1,59.0,463,4.4,4.44,2.7,I,VS2,Premium
39387,39387,0.31,61.2,59.0,1075,4.38,4.35,2.67,D,VVS1,Premium
53579,53579,0.7,62.2,55.0,2697,5.73,5.68,3.55,F,SI1,Ideal
11676,11676,1.02,63.1,55.0,5058,6.45,6.38,4.05,F,SI1,Very Good
20497,20497,1.24,61.5,56.0,8830,6.92,6.97,4.27,G,VS1,Ideal
52000,52000,0.81,62.6,59.7,2444,5.86,5.92,3.69,I,VS2,Very Good
52250,52250,0.71,62.5,56.0,2487,5.7,5.73,3.57,D,SI2,Ideal
32336,32336,0.3,61.8,56.0,789,4.31,4.33,2.67,E,VVS2,Ideal
7412,7412,0.91,63.4,56.0,4224,6.18,6.12,3.9,H,VS1,Very Good
30680,30680,0.4,62.2,55.0,737,4.71,4.75,2.94,E,SI1,Ideal
3024,3024,0.81,62.2,56.0,3308,5.97,5.99,3.72,F,SI1,Very Good
3312,3312,0.9,61.0,61.0,3371,6.15,6.17,3.76,D,SI2,Very Good
11458,11458,1.14,60.8,58.0,5008,6.79,6.74,4.11,F,SI2,Premium
31213,31213,0.32,60.9,60.0,756,4.41,4.39,2.68,D,SI1,Premium
17833,17833,1.2,60.7,58.0,7191,6.81,6.86,4.15,D,SI1,Very Good
11518,11518,0.92,62.6,57.0,5023,6.18,6.13,3.85,E,VS1,Ideal
50121,50121,0.54,60.3,55.0,2210,5.29,5.33,3.2,H,IF,Ideal
29988,29988,0.32,61.0,54.0,716,4.42,4.44,2.7,F,VS1,Ideal
48587,48587,0.54,61.5,58.0,1993,5.26,5.21,3.22,D,VS2,Premium
289,289,0.71,61.3,58.0,2797,5.73,5.75,3.52,D,SI1,Premium
6485,6485,1.04,60.8,57.0,4059,6.54,6.59,3.99,J,SI1,Ideal
7123,7123,0.97,61.9,60.0,4172,6.37,6.3,3.92,H,SI1,Premium
15545,15545,1.24,62.0,58.0,6232,6.83,6.88,4.25,I,SI1,Ideal
50561,50561,0.74,63.0,56.0,2277,5.75,5.77,3.63,G,SI2,Very Good
13232,13232,1.07,63.0,57.0,5465,6.55,6.44,4.09,H,SI1,Premium
45710,45710,0.56,60.6,57.0,1698,5.36,5.33,3.24,G,VS2,Ideal
17296,17296,1.08,61.8,55.0,6931,6.57,6.63,4.08,G,VS2,Ideal
46832,46832,0.55,61.3,57.0,1809,5.25,5.28,3.23,F,VS1,Ideal
35889,35889,0.32,61.4,55.0,918,4.42,4.44,2.72,G,IF,Ideal
288,288,0.71,62.7,60.0,2797,5.67,5.71,3.57,D,SI1,Premium
1381,1381,0.31,61.2,61.0,558,4.37,4.36,2.67,E,SI2,Premium
6079,6079,1.02,61.3,62.0,3971,6.42,6.46,3.95,D,SI2,Very Good
51728,51728,0.78,64.9,55.2,2401,5.75,5.82,3.76,G,SI2,Fair
12712,12712,0.26,61.5,56.0,599,4.08,4.11,2.52,E,VVS2,Ideal
7581,7581,1.0,61.6,62.0,4255,6.3,6.37,3.9,F,SI2,Very Good
22765,22765,1.04,61.8,55.0,10787,6.49,6.56,4.03,F,IF,Ideal
36757,36757,0.38,61.0,57.0,955,4.66,4.69,2.85,D,VS1,Ideal
7512,7512,1.01,60.2,59.0,4241,6.54,6.49,3.92,I,SI1,Ideal
49142,49142,0.53,60.8,56.0,2067,5.24,5.27,3.2,D,VS2,Ideal
14293,14293,1.34,62.3,61.0,5787,6.97,7.05,4.37,J,SI2,Very Good
328,328,0.72,62.4,58.0,2802,5.83,5.7,3.6,F,VS1,Premium
10963,10963,1.03,63.1,58.0,4903,6.41,6.37,4.03,G,SI1,Very Good
19688,19688,0.3,63.1,55.0,624,4.25,4.31,2.7,G,VS1,Ideal
29538,29538,0.35,62.0,56.0,704,4.49,4.51,2.79,E,VS2,Ideal
49618,49618,0.66,61.6,61.0,2139,5.56,5.63,3.43,G,VS1,Good
2471,2471,0.81,62.2,57.0,3192,5.97,6.02,3.73,G,SI1,Ideal
16544,16544,1.0,62.7,58.0,6608,6.4,6.33,3.99,F,VS2,Premium
9915,9915,1.1,63.0,57.0,4689,6.5,6.54,4.11,H,SI1,Very Good
43667,43667,0.5,63.2,56.0,1436,5.01,5.05,3.18,F,VS2,Good
45182,45182,0.51,61.8,56.0,1656,5.12,5.14,3.17,E,VS2,Ideal
50781,50781,0.52,59.8,58.0,2302,5.27,5.24,3.14,E,VVS1,Premium
9357,9357,1.09,62.1,56.0,4586,6.59,6.66,4.12,G,SI2,Ideal
29119,29119,0.34,64.0,58.0,689,4.49,4.45,2.86,H,VS1,Good
13723,13723,0.32,56.7,64.0,603,4.52,4.55,2.57,G,VS2,Good
45304,45304,0.3,62.1,57.0,524,4.25,4.28,2.65,D,SI1,Ideal
29553,29553,0.25,61.5,55.0,705,4.09,4.12,2.52,E,VVS1,Ideal
38342,38342,0.32,62.9,55.0,1020,4.41,4.37,2.76,G,IF,Ideal
29369,29369,0.31,62.3,56.0,698,4.34,4.29,2.69,G,VS2,Ideal
33045,33045,0.3,61.8,57.0,814,4.3,4.34,2.67,F,VVS1,Ideal
10461,10461,1.24,62.8,58.0,4789,6.77,6.83,4.27,J,SI2,Very Good
43035,43035,0.4,61.7,55.0,1374,4.73,4.76,2.93,G,VVS1,Ideal
41325,41325,0.56,61.8,55.0,1214,5.31,5.34,3.29,H,SI1,Ideal
16230,16230,1.24,60.9,57.0,6488,6.9,6.95,4.22,H,SI1,Ideal
28836,28836,0.41,62.9,58.0,683,4.72,4.73,2.97,H,SI1,Very Good
42696,42696,0.6,61.3,59.0,1338,5.42,5.48,3.34,D,SI2,Ideal
77,77,0.26,62.4,54.0,554,4.08,4.13,2.56,D,VVS2,Very Good
4318,4318,0.9,64.1,58.0,3595,6.04,6.09,3.89,E,SI2,Good
23001,23001,2.02,61.2,60.0,11059,8.22,8.13,5.0,I,VS2,Premium
23538,23538,2.0,61.4,59.0,11544,8.14,8.06,4.97,G,SI2,Premium
22922,22922,1.5,62.6,60.0,10962,7.27,7.18,4.52,F,SI1,Premium
50909,50909,0.7,64.6,57.0,2318,5.6,5.57,3.61,D,SI1,Fair
7429,7429,0.91,62.8,57.0,4228,6.17,6.12,3.86,D,SI1,Premium
7802,7802,1.02,62.5,59.0,4291,6.37,6.42,4.0,G,SI2,Premium
38394,38394,0.42,61.8,57.0,1024,4.81,4.77,2.96,E,VS2,Ideal
41677,41677,0.5,62.4,57.0,1240,5.07,5.03,3.15,E,SI2,Ideal
26571,26571,2.51,59.3,58.0,16278,8.83,8.87,5.25,J,SI2,Premium
10288,10288,1.03,62.3,56.0,4758,6.44,6.52,4.04,E,SI2,Ideal
45043,45043,0.53,61.5,56.0,1639,5.2,5.24,3.21,F,SI1,Ideal
34787,34787,0.4,62.1,57.0,877,4.69,4.74,2.93,H,VVS2,Ideal
35635,35635,0.26,60.5,58.0,474,4.16,4.17,2.52,H,SI1,Ideal
9441,9441,0.9,61.6,56.0,4592,6.17,6.13,3.79,H,VS1,Ideal
32574,32574,0.33,61.6,57.0,801,4.44,4.46,2.74,F,VVS2,Very Good
30804,30804,0.4,64.0,55.0,742,4.67,4.7,3.0,D,VS1,Good
19243,19243,1.59,61.6,57.0,7978,7.56,7.51,4.64,I,SI2,Ideal
18784,18784,1.75,61.6,56.0,7680,7.73,7.75,4.77,H,I1,Ideal
20191,20191,1.04,62.2,55.0,8637,6.48,6.51,4.04,G,VVS1,Ideal
41397,41397,0.42,62.2,53.0,1223,4.81,4.83,3.0,F,VVS1,Ideal
26171,26171,1.5,61.9,58.0,15508,7.34,7.4,4.56,F,VS1,Very Good
14156,14156,1.0,60.1,62.0,5743,6.38,6.47,3.86,H,VS1,Good
3487,3487,0.9,62.4,58.0,3398,6.12,6.16,3.83,I,VS2,Very Good
8535,8535,0.91,63.0,59.0,4429,6.11,6.15,3.86,D,SI1,Very Good
33255,33255,0.32,61.1,55.0,825,4.44,4.46,2.72,E,VS1,Ideal
24180,24180,1.52,61.5,55.0,12364,7.41,7.44,4.57,F,SI1,Ideal
36244,36244,0.41,61.8,56.0,935,4.74,4.78,2.94,E,VS2,Ideal
53680,53680,0.73,62.1,56.0,2712,5.8,5.76,3.59,F,SI2,Ideal
49258,49258,0.7,63.3,57.0,2088,5.58,5.63,3.55,G,SI1,Very Good
27240,27240,2.01,60.9,55.0,17609,8.16,8.19,4.98,G,SI2,Ideal
37012,37012,0.33,60.0,63.0,965,4.49,4.45,2.68,G,VVS2,Very Good
1476,1476,0.7,63.1,56.0,2985,5.62,5.69,3.57,D,VS2,Very Good
42121,42121,0.4,62.8,57.0,1279,4.65,4.68,2.93,D,VVS1,Ideal
50481,50481,0.55,62.0,55.0,2268,5.26,5.29,3.27,F,VVS2,Ideal
32115,32115,0.32,61.9,54.2,783,4.38,4.42,2.72,H,IF,Ideal
17990,17990,1.75,61.5,54.9,7276,7.75,7.78,4.78,H,I1,Ideal
12993,12993,1.02,62.3,58.0,5398,6.46,6.38,4.0,F,SI1,Premium
3132,3132,0.79,61.3,54.0,3328,5.96,6.01,3.67,D,SI1,Ideal
17076,17076,1.2,61.0,58.0,6809,6.83,6.88,4.18,E,SI1,Very Good
360,360,0.82,64.0,57.0,2805,5.92,5.89,3.78,G,VS2,Good
5801,5801,0.9,61.6,55.0,3908,6.2,6.22,3.82,I,SI1,Ideal
12877,12877,1.01,58.2,59.0,5366,6.59,6.54,3.82,E,SI1,Premium
4030,4030,0.9,63.2,59.0,3526,6.1,6.15,3.87,E,SI2,Very Good
30504,30504,0.31,61.7,59.0,732,4.35,4.31,2.67,D,SI1,Premium
23100,23100,2.09,62.5,57.0,11119,8.21,8.14,5.11,G,SI2,Ideal
1329,1329,0.76,62.6,56.0,2960,5.82,5.78,3.63,F,VS2,Ideal
13582,13582,1.04,63.4,55.0,5557,6.41,6.46,4.08,D,SI1,Very Good
1967,1967,0.73,61.7,57.0,3089,5.78,5.81,3.57,G,SI1,Ideal
11718,11718,0.34,61.9,59.0,596,4.44,4.48,2.76,E,SI1,Premium
35323,35323,0.31,62.1,56.0,897,4.35,4.38,2.71,F,VVS1,Ideal
53859,53859,0.71,62.2,58.0,2743,5.74,5.67,3.55,E,SI1,Premium
18714,18714,0.27,59.9,57.0,620,4.23,4.25,2.54,E,VVS1,Very Good
28811,28811,0.4,64.2,56.0,682,4.66,4.69,3.0,E,SI1,Good
37699,37699,0.48,59.3,64.0,994,5.13,5.1,3.03,F,SI1,Good
17702,17702,0.32,60.5,59.0,612,4.43,4.39,2.67,G,SI1,Premium
40744,40744,0.51,61.6,55.0,1163,5.13,5.16,3.17,H,VS2,Ideal
28924,28924,0.39,61.7,57.0,684,4.77,4.7,2.92,G,SI1,Very Good
44993,44993,0.31,60.7,60.0,523,4.37,4.33,2.64,I,SI1,Premium
17750,17750,1.46,62.5,57.0,7146,7.15,7.19,4.48,I,SI1,Very Good
39979,39979,0.41,61.3,56.0,1107,4.85,4.8,2.96,I,VVS1,Ideal
